codauto;ccaa;cpro;provincia;sexo;grupo_edad;ola;num_def;num_casos;num_hosp;num_uci;poblacion_total;lat_prov;long_prov;long_ccaa;lat_ccaa
11;Extremadura;06;Badajoz;Mujeres;50-59;primera_etapa;1;95;15;2;52083;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;50-59;segunda_etapa;5;1792;89;12;52083;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;50-59;tercera_etapa;4;1865;72;9;52083;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;60-69;primera_etapa;4;64;29;2;37541;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;60-69;segunda_etapa;11;1091;106;9;37541;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;60-69;tercera_etapa;12;1211;88;12;37541;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;70-79;primera_etapa;10;73;56;12;30420;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;70-79;segunda_etapa;26;722;121;12;30420;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;70-79;tercera_etapa;41;823;154;14;30420;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;80+;primera_etapa;23;115;41;0;26804;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;80+;segunda_etapa;126;965;259;2;26804;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;80+;tercera_etapa;159;1085;318;0;26804;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;NC;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;NC;segunda_etapa;0;76;1;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;Mujeres;NC;tercera_etapa;0;24;3;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;0-9;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;0-9;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;0-9;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;10-19;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;10-19;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;10-19;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;20-29;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;20-29;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;20-29;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;30-39;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;30-39;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;30-39;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;40-49;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;40-49;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;40-49;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;50-59;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;50-59;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;50-59;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;60-69;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;60-69;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;60-69;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;70-79;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;70-79;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;70-79;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;80+;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;80+;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;80+;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;NC;primera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;NC;segunda_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
11;Extremadura;06;Badajoz;NC;NC;tercera_etapa;0;0;0;0;NA;38,710;-6,141;-6,10;39,1
04;Balears, Illes;07;Balears, Illes;Hombres;0-9;primera_etapa;0;6;3;0;57161;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;0-9;segunda_etapa;0;1124;10;0;57161;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;0-9;tercera_etapa;0;900;0;0;57161;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;10-19;primera_etapa;0;14;5;1;62215;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;10-19;segunda_etapa;0;1733;5;1;62215;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;10-19;tercera_etapa;0;1268;2;0;62215;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;20-29;primera_etapa;0;58;10;1;69585;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;20-29;segunda_etapa;0;2697;22;2;69585;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;20-29;tercera_etapa;0;1359;11;2;69585;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;30-39;primera_etapa;2;99;24;2;92149;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;30-39;segunda_etapa;0;2906;66;11;92149;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;30-39;tercera_etapa;0;1614;30;3;92149;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;40-49;primera_etapa;4;167;83;17;107058;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;40-49;segunda_etapa;0;3170;154;25;107058;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;40-49;tercera_etapa;0;1913;110;13;107058;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;50-59;primera_etapa;6;173;103;18;83445;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;50-59;segunda_etapa;6;2357;216;46;83445;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;50-59;tercera_etapa;6;1506;132;31;83445;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;60-69;primera_etapa;17;142;125;30;56959;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;60-69;segunda_etapa;21;1487;236;65;56959;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;60-69;tercera_etapa;15;822;153;37;56959;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;70-79;primera_etapa;43;161;149;44;37425;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;70-79;segunda_etapa;51;864;227;45;37425;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;70-79;tercera_etapa;33;458;139;30;37425;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;80+;primera_etapa;64;140;124;7;18301;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;80+;segunda_etapa;92;554;238;15;18301;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;80+;tercera_etapa;73;329;144;10;18301;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;NC;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;NC;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Hombres;NC;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;0-9;primera_etapa;0;3;0;0;54184;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;0-9;segunda_etapa;0;1078;8;0;54184;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;0-9;tercera_etapa;0;883;1;0;54184;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;10-19;primera_etapa;0;12;2;0;58596;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;10-19;segunda_etapa;0;1761;3;1;58596;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;10-19;tercera_etapa;0;1100;1;1;58596;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;20-29;primera_etapa;0;112;11;0;68357;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;20-29;segunda_etapa;1;2907;17;0;68357;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;20-29;tercera_etapa;1;1482;8;1;68357;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;30-39;primera_etapa;0;149;29;1;90038;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;30-39;segunda_etapa;0;3160;42;0;90038;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;30-39;tercera_etapa;0;1929;23;4;90038;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;40-49;primera_etapa;2;171;41;5;99114;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;40-49;segunda_etapa;1;3161;95;7;99114;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;40-49;tercera_etapa;0;1925;50;7;99114;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;50-59;primera_etapa;2;178;61;11;82352;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;50-59;segunda_etapa;4;2310;121;17;82352;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;50-59;tercera_etapa;1;1483;96;13;82352;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;60-69;primera_etapa;5;125;80;13;60272;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;60-69;segunda_etapa;12;1495;152;32;60272;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;60-69;tercera_etapa;13;861;107;23;60272;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;70-79;primera_etapa;12;143;121;16;43091;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;70-79;segunda_etapa;30;894;161;24;43091;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;70-79;tercera_etapa;20;470;100;21;43091;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;80+;primera_etapa;64;233;172;2;31241;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;80+;segunda_etapa;104;1054;301;8;31241;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;80+;tercera_etapa;72;526;160;7;31241;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;NC;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;NC;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;Mujeres;NC;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;0-9;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;0-9;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;0-9;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;10-19;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;10-19;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;10-19;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;20-29;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;20-29;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;20-29;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;30-39;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;30-39;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;30-39;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;40-49;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;40-49;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;40-49;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;50-59;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;50-59;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;50-59;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;60-69;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;60-69;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;60-69;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;70-79;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;70-79;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;70-79;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;80+;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;80+;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;80+;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;NC;primera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;NC;segunda_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
04;Balears, Illes;07;Balears, Illes;NC;NC;tercera_etapa;0;0;0;0;NA;39,574;2,912;2,90;39,5
09;Cataluña;08;Barcelona;Hombres;0-9;primera_etapa;0;51;13;1;276356;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;0-9;segunda_etapa;0;7745;28;0;276356;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;0-9;tercera_etapa;0;5151;8;1;276356;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;10-19;primera_etapa;1;83;17;3;314090;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;10-19;segunda_etapa;0;14772;17;0;314090;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;10-19;tercera_etapa;0;8600;20;0;314090;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;20-29;primera_etapa;2;726;157;8;318381;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;20-29;segunda_etapa;1;15083;87;2;318381;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;20-29;tercera_etapa;1;7093;35;2;318381;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;30-39;primera_etapa;6;1226;414;37;389753;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;30-39;segunda_etapa;5;15229;209;17;389753;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;30-39;tercera_etapa;0;7620;110;10;389753;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;40-49;primera_etapa;27;2289;1024;87;495178;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;40-49;segunda_etapa;15;18668;549;67;495178;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;40-49;tercera_etapa;11;10573;331;28;495178;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;50-59;primera_etapa;111;2842;1580;214;394670;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;50-59;segunda_etapa;58;14775;815;124;394670;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;50-59;tercera_etapa;40;9155;526;57;394670;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;60-69;primera_etapa;323;2886;1825;324;286396;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;60-69;segunda_etapa;161;9011;1012;157;286396;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;60-69;tercera_etapa;143;5899;653;86;286396;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;70-79;primera_etapa;765;3145;2122;217;210169;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;70-79;segunda_etapa;338;5836;1137;141;210169;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;70-79;tercera_etapa;297;3850;747;107;210169;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;80+;primera_etapa;1521;3947;2085;40;119323;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;80+;segunda_etapa;887;4873;1466;42;119323;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;80+;tercera_etapa;704;3117;806;28;119323;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;NC;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;NC;segunda_etapa;0;1;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Hombres;NC;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;0-9;primera_etapa;0;31;11;0;261148;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;0-9;segunda_etapa;0;7520;17;0;261148;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;0-9;tercera_etapa;0;4941;14;0;261148;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;10-19;primera_etapa;0;158;18;1;292779;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;10-19;segunda_etapa;1;14339;19;1;292779;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;10-19;tercera_etapa;0;8278;18;0;292779;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;20-29;primera_etapa;1;1617;166;7;307617;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;20-29;segunda_etapa;1;17015;109;4;307617;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;20-29;tercera_etapa;0;8095;54;3;307617;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;30-39;primera_etapa;2;2113;342;19;389478;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;30-39;segunda_etapa;2;17541;201;8;389478;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;30-39;tercera_etapa;0;9285;106;7;389478;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;40-49;primera_etapa;16;3159;709;32;480608;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;40-49;segunda_etapa;9;20338;320;18;480608;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;40-49;tercera_etapa;8;11795;201;13;480608;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;50-59;primera_etapa;57;3532;1136;82;405896;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;50-59;segunda_etapa;31;16025;487;47;405896;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;50-59;tercera_etapa;24;10013;292;22;405896;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;60-69;primera_etapa;137;2495;1301;149;326135;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;60-69;segunda_etapa;53;9459;587;47;326135;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;60-69;tercera_etapa;46;6187;436;41;326135;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;70-79;primera_etapa;450;2689;1567;101;262749;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;70-79;segunda_etapa;179;6618;816;66;262749;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;70-79;tercera_etapa;134;4360;548;34;262749;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;80+;primera_etapa;1959;8116;2340;30;212676;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;80+;segunda_etapa;1070;9268;1737;21;212676;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;80+;tercera_etapa;666;5145;860;12;212676;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;NC;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;NC;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;Mujeres;NC;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;0-9;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;0-9;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;0-9;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;10-19;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;10-19;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;10-19;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;20-29;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;20-29;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;20-29;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;30-39;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;30-39;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;30-39;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;40-49;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;40-49;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;40-49;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;50-59;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;50-59;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;50-59;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;60-69;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;60-69;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;60-69;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;70-79;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;70-79;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;70-79;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;80+;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;80+;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;80+;tercera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;NC;primera_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;NC;segunda_etapa;0;0;0;0;NA;41,731;1,984;1,52;41,7
09;Cataluña;08;Barcelona;NC;NC;tercera_etapa;0;1;0;0;NA;41,731;1,984;1,52;41,7
07;Castilla y León;09;Burgos;Hombres;0-9;primera_etapa;0;5;1;0;14922;42,369;-3,586;-4,70;41,7
